,Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
1125207,1125207,2020-04-13 14:54:05,4005676619255478,"fraud_Lowe, Dietrich and Erdman",kids_pets,24.81,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,6ffe75cdb712a560f753e5f742fb0470,1365864845,29.639225,-91.746263,0
165975,165975,2019-03-29 07:06:36,4005676619255478,"fraud_Casper, Hand and Zulauf",grocery_pos,49.69,William,Perry,M,458 Phillips Island Apt. 768,Denham Springs,LA,70726,30.459,-90.9027,71335,Herbalist,1994-05-31,fd7b7d25a85f056e2113e149ee5ebc32,1333004796,30.578128000000003,-89.908294,0
879760,879760,2019-12-22 07:12:39,4048508450704760,fraud_Bernhard Inc,gas_transport,39.25,Cheryl,Melton,F,5053 Bell Crescent Apt. 255,Fullerton,NE,68638,41.36600000000001,-98.0054,1749,"Surveyor, mining",1973-05-07,883825891853c2e490adcad145b23376,1356160359,41.149566,-97.068459,0
886107,886107,2019-12-23 07:32:10,4173950183554608,fraud_Torp-Labadie,gas_transport,68.71,Stephen,Marshall,M,47144 Roberts Keys,Monmouth Beach,NJ,7750,40.333,-73.9809,3279,Health promotion specialist,1978-10-05,f8d9f1f323ce012bdadf14b71e8b3b80,1356247930,39.512657,-74.873971,0
228129,228129,2019-04-25 14:40:46,4294930380592,fraud_Johns-Hoeger,entertainment,98.62,Misty,Rivera,F,1980 Vasquez Manors Apt. 574,Catawba,VA,24070,37.3696,-80.1284,1363,Equality and diversity officer,1940-08-23,843f1cc13e5d1eb8806c734263a7c133,1335364846,36.501519,-80.074186,0
205007,205007,2019-04-15 00:00:01,213120463918358,fraud_Rau and Sons,grocery_pos,110.01,Willie,Jordan,M,529 West Key,Spearsville,LA,71277,32.955,-92.587,1758,"Psychologist, forensic",1957-08-08,16d4394d997d4bee494a3a70a87bbb2a,1334448001,32.670448,-92.933895,0
298324,298324,2019-05-26 05:09:05,3591919803438423,fraud_Bailey-Morar,grocery_pos,72.62,Brian,Williams,M,32941 Krystal Mill Apt. 552,Titusville,FL,32780,28.5697,-80.8191,54767,Set designer,1987-07-25,2edd6054d9f10f589bd14f8e3151b08f,1338008945,29.50792,-80.346615,0
33517,33517,2019-01-20 22:45:35,2283743876903625,fraud_Zboncak LLC,food_dining,1.08,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,1997-12-27,453443cbfa25f8a7cd1cb5392c579681,1327099535,33.3296,-84.076601,0
913257,913257,2019-12-29 15:52:14,30197398657930,fraud_Schiller Ltd,personal_care,50.84,April,Johnson,F,9727 Deleon Mountain,Creedmoor,NC,27522,36.1124,-78.6476,12335,Chief Strategy Officer,1987-09-19,0340ef8bb28aa6d8463d6cb18ae0f877,1356796334,36.882622,-78.187433,0
643478,643478,2019-09-30 16:30:12,372520049757633,fraud_Morissette PLC,shopping_pos,243.23,Lori,Ramirez,F,4293 Ramirez Squares,Ranier,MN,56668,48.6031,-93.2977,136,Ceramics designer,2000-02-20,9b508b8859adf0c3fcd272c78c3e1b8e,1349022612,48.685536,-92.966559,0
1109627,1109627,2020-04-06 17:49:15,4373370572092720777,fraud_Hills-Boyer,personal_care,9.36,Hailey,Rhodes,F,337 Michael Harbors Suite 722,Michigan,ND,58259,48.0204,-98.1186,454,"Producer, television/film/video",1972-07-29,4dc6ea64e818cc2dc0fd39fad9360fe5,1365270555,47.995828,-99.001844,0
901994,901994,2019-12-27 12:59:40,3559679414981506,"fraud_Daugherty, Pouros and Beahan",shopping_pos,48.0,Olivia,Stephenson,F,292 Cassidy Oval,Lowville,NY,13367,43.7893,-75.4156,8830,Theme park manager,1991-03-29,60bdd85ad2b6264e46bf6022677c4270,1356613180,43.540361,-75.480427,0
1093371,1093371,2020-03-30 16:32:27,180031190491743,"fraud_Heathcote, Yost and Kertzmann",shopping_net,21.57,Becky,Mckinney,F,250 Benjamin Hill Apt. 026,Mobile,AL,36617,30.7145,-88.0918,270712,"Surveyor, land/geomatics",1972-01-05,64b37f97f3c27cfd8fded7c09ca6d4f5,1364661147,30.859347,-88.914899,0
699203,699203,2019-10-25 23:33:30,3585052663373890,fraud_Schroeder Group,health_fitness,31.9,Jeffery,Brown,M,296 Maria Street,West Eaton,NY,13484,42.8546,-75.6605,176,Science writer,1963-12-28,f25c01b7bc5a6c3dce3da008cbf2389e,1351208010,42.2534,-75.770802,0
628210,628210,2019-09-23 20:15:27,630451534402,fraud_Thiel PLC,misc_pos,8.83,Rachel,Daniels,F,561 Little Plain Apt. 738,Wetmore,MI,49895,46.3535,-86.6345,765,Immunologist,1972-06-12,e6dcdff16294246e643daceee17c2fd8,1348431327,47.327635,-86.62074100000001,0
1065461,1065461,2020-03-17 21:25:15,3568736585751727,fraud_Eichmann-Kilback,home,70.75,Thomas,Cross,M,7566 Thompson Creek Apt. 827,Elkhart,IA,50073,41.8114,-93.4855,1195,Trading standards officer,1974-03-13,64f05619df997b9f3bfdd544d6186ff1,1363555515,42.240945,-92.583808,0
573729,573729,2019-08-31 22:47:43,4334230547694630,fraud_Labadie LLC,personal_care,181.42,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,a53eccc581bb6f62bf56808793e3d1ec,1346453263,43.160821,-110.870182,0
1039181,1039181,2020-03-07 06:23:38,565399283797,fraud_Kemmer-Buckridge,misc_pos,46.06,Anthony,Allen,M,6993 Carr Lodge Apt. 311,Jordan Valley,OR,97910,42.8801,-117.281,641,Economist,1993-11-24,d43c1ce8919bf29ad1f2337b1bf7be9b,1362637418,43.284786,-117.744843,0
629158,629158,2019-09-24 06:38:59,213155997615567,fraud_Friesen-D'Amore,gas_transport,72.54,James,Yoder,M,83359 Lopez Point,Clune,PA,15727,40.5503,-79.3237,168,Race relations officer,1978-10-04,1e164e6e37e3bd3c56d2fdaceada943c,1348468739,41.021255,-78.962704,0
519406,519406,2019-08-12 06:40:55,30042378430132,"fraud_Schoen, Kuphal and Nitzsche",grocery_pos,29.26,Connor,Grant,M,0654 Kevin Turnpike Apt. 084,Northport,NY,11768,40.9051,-73.3309,21902,Tour manager,1976-05-16,42eb105a9b0e5a23c94b01587b9649c3,1344753655,41.106058,-72.623982,0
807881,807881,2019-12-06 13:11:37,370612217861404,fraud_Renner Ltd,home,138.56,Amanda,Fitzgerald,F,298 Kayla Lights,Bristol,PA,19007,40.1159,-74.8536,21125,"Administrator, charities/voluntary organisations",1985-05-25,58e022e0e763cc26693f7a6b0d80db2a,1354799497,41.045377,-73.950227,0
1184109,1184109,2020-05-10 01:03:10,30044330818990,fraud_Jaskolski-Dibbert,grocery_net,89.43,Allison,Ayala,F,87665 Karen Mill Apt. 586,Fort Myers,FL,33967,26.4722,-81.8122,224256,Paramedic,1985-08-29,4d7b225866da5fef848cd324260a2333,1368147790,27.052056,-82.29417,0
246541,246541,2019-05-03 22:33:21,4410582919485061752,fraud_Adams-Barrows,health_fitness,105.49,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",1969-03-02,1feb03a4556f84ec1fcaffaab4218147,1336084401,32.717939,-80.764691,0
782366,782366,2019-11-30 18:50:36,180094419304907,fraud_Pouros-Conroy,shopping_pos,112.97,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",1972-09-22,f95d9b27d09dd4bebee6097b154731b7,1354301436,34.017876,-118.091546,0
819661,819661,2019-12-08 18:02:46,4610050989831291,fraud_Beier-Hyatt,shopping_pos,139.21,James,Lynch,M,5155 Mary Common Apt. 927,Utica,PA,16362,41.4798,-79.9403,1102,Garment/textile technologist,1989-07-08,53027989b40402207886fe5bf865860c,1354989766,42.415551,-79.87179300000001,0
193955,193955,2019-04-10 02:19:26,3592931352252641,fraud_Wolf Inc,grocery_pos,92.11,Dylan,Garcia,M,923 Jordan Road,Afton,MN,55001,44.8696,-92.8234,2916,Barrister's clerk,1935-06-29,15087c824f7cfb9417b878768dfa3c5c,1334024366,44.693831,-92.337279,0
79054,79054,2019-02-16 17:46:03,3598304579370089,fraud_Eichmann-Russel,misc_pos,37.42,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,b68cb26666e65b43ef10ac535db3755b,1329414363,36.913705,-96.466768,0
1251808,1251808,2020-06-05 12:14:09,340953839692349,"fraud_Parker, Nolan and Trantow",entertainment,15.12,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",1980-05-18,558bfb5b845af168e40931d6a4b69e55,1370434449,43.50402,-83.869759,0
334873,334873,2019-06-08 10:56:43,3599237318576484,fraud_Friesen-D'Amore,gas_transport,49.82,Jessica,Smith,F,06808 Ryan Valleys,Dubre,KY,42731,36.8421,-85.5396,341,Insurance risk surveyor,1932-11-19,3bb5a262a20397a411d22c164af840ad,1339153003,36.271441,-86.246922,0
397715,397715,2019-06-30 12:59:42,4998109455173950,fraud_Hills-Witting,shopping_net,190.57,Mary,Pruitt,F,2819 Luke Greens Suite 563,Kansas City,MO,64114,38.9621,-94.5959,545147,Counsellor,1987-11-18,2b4c719d6d09130105276a3b71116054,1341061182,38.05355,-93.76798,0
724151,724151,2019-11-04 23:17:09,3513618443244549,fraud_Reilly LLC,home,31.65,Amber,Perez,F,954 Reyes Ways,Fulton,SD,57340,43.7588,-97.8712,355,Financial adviser,1955-06-26,a517c22b281bfb1fcc51c0d342efb749,1352071029,43.972897,-97.949962,0
475796,475796,2019-07-28 08:11:30,30487648872433,fraud_Kling Inc,gas_transport,58.07,Stephanie,Crane,F,144 Martinez Curve,Central,IN,47110,38.097,-86.1723,350,Counsellor,1955-01-05,8a2e4719633a8bd27f82bf8e134b7968,1343463090,37.966768,-86.850612,0
791603,791603,2019-12-02 07:45:32,340103199302564,"fraud_Raynor, Reinger and Hagenes",gas_transport,83.4,Sophia,Dickson,F,9047 Rodriguez Turnpike,Gibsonville,NC,27249,36.1183,-79.5685,12486,Arboriculturist,1934-02-09,3af4d020d75b30cc1f3f9babe22cc221,1354434332,36.995866,-79.93884399999999,0
169303,169303,2019-03-30 17:32:23,2235613922823698,fraud_Runte-Mohr,food_dining,53.74,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,1980-12-16,345748e900092ca9157e7cf9950cfc1e,1333128743,43.487261,-103.82962,0
360871,360871,2019-06-17 00:33:59,4430881574719618,fraud_Smitham-Boehm,grocery_net,65.76,Alicia,Morales,F,4456 Dunn Roads,Meredith,CO,81642,39.3199,-106.6596,61,Public relations account executive,1939-11-04,2a90a8636c145612fecb189df662156d,1339893239,39.788509000000005,-106.448147,0
365430,365430,2019-06-18 11:56:15,4319584480204988982,fraud_Bauch-Raynor,grocery_pos,91.1,Kathleen,Nash,F,010 Salazar Walk,Cromona,KY,41810,37.1788,-82.695,502,Chief Financial Officer,1960-02-01,b9a8afb49451490bedc5921af891c0bb,1340020575,36.795623,-82.300931,0
570032,570032,2019-08-30 19:36:33,6539653032686894,"fraud_O'Reilly, Mohr and Purdy",home,170.04,Samuel,Short,M,23383 Denise Pine Apt. 099,Sacramento,CA,95842,38.6865,-121.3494,757530,Soil scientist,1966-09-19,42f454c957f2caf2761880f52eae6557,1346355393,39.656676,-121.982974,0
419080,419080,2019-07-07 20:37:59,3527536963490470,fraud_Ankunding LLC,shopping_net,1.18,Teresa,Stein,F,2838 White Fields Apt. 473,Brunson,SC,29911,32.9413,-81.1807,1725,Social researcher,1974-12-05,04b368fb0f21ff09ef834ed1f68a8a5e,1341693479,33.116991,-80.34213299999999,0
572246,572246,2019-08-31 13:57:19,2720433095629877,fraud_Kris-Weimann,misc_net,2.12,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",1997-08-22,02c08fe7373ff9acfd64da7f142ce9cb,1346421439,44.850383,-68.988996,0
295459,295459,2019-05-25 10:09:42,4488941175228467,fraud_Strosin-Cruickshank,grocery_pos,168.72,Jacqueline,Washington,F,138 Stephen Ridges Apt. 978,Umatilla,FL,32784,28.9254,-81.6801,11432,Private music teacher,1986-03-31,4791039584dcf5429d49fd52c383db5f,1337940582,29.314975,-81.20272299999999,0
247130,247130,2019-05-04 05:23:15,342351256941125,fraud_Kling-Grant,grocery_net,55.75,Rebecca,Obrien,F,5619 Mendoza Inlet,Juliette,GA,31046,33.1194,-83.8235,3343,Theatre manager,1990-06-08,dc95395480a5aac3774e1286c2686bc8,1336108995,32.713477000000005,-84.368791,0
22775,22775,2019-01-14 13:14:47,4736845434667908128,fraud_Goyette-Gerhold,kids_pets,224.17,Toni,Gomez,F,062 Carl Dam,Altona,NY,12910,44.8816,-73.6408,2148,"Surveyor, land/geomatics",1953-05-23,08dd0d9175fc3c0735da9382019668a4,1326546887,44.163629,-73.323358,0
31718,31718,2019-01-20 01:09:35,6011504998544485,fraud_Bins-Rice,gas_transport,79.32,Ashley,Whitney,F,4038 Smith Avenue,Jones,AL,36749,32.5104,-86.8138,1089,Materials engineer,1971-11-02,6aa0876cd7c2cee4fda9430c17929f0a,1327021775,32.709169,-86.48343299999999,0
773451,773451,2019-11-27 07:26:08,4334230547694630,fraud_Pacocha-O'Reilly,grocery_pos,133.19,Scott,Martin,M,7483 Navarro Flats,Freedom,WY,83120,43.0172,-111.0292,471,"Education officer, museum",1967-08-02,6f84b109a6a37f4c9efd84af3a7cce50,1354001168,42.098518,-111.857372,0
308494,308494,2019-05-29 17:01:19,213141712584544,fraud_Bauch-Blanda,entertainment,84.16,Margaret,Curtis,F,742 Oneill Shore,Florence,MS,39073,32.153,-90.1217,19685,Fine artist,1984-12-24,b6b49002a7ce4c0a92cc64d92457eccc,1338310879,32.212902,-90.891027,0
1172765,1172765,2020-05-04 16:35:30,5559857416065248,"fraud_Nienow, Barrows and Romaguera",personal_care,210.87,Jack,Hill,M,5916 Susan Bridge Apt. 939,Grenada,CA,96038,41.6125,-122.5258,589,Systems analyst,1945-12-21,b895b89cf447fb61f14a822c93d01958,1367685330,41.668197,-122.768593,0
554453,554453,2019-08-25 02:42:55,4104312520615374,fraud_Friesen-D'Amore,gas_transport,46.08,Brooke,Rodriguez,F,901 Todd Gardens Apt. 466,Mountain Center,CA,92561,33.6401,-116.5567,1661,"Therapist, music",1988-09-19,6bf79d65b44e4753ab209e30889e3e28,1345862575,33.416695000000004,-116.181433,0
582314,582314,2019-09-03 17:58:47,36153880429415,"fraud_Kling, Howe and Schneider",home,57.63,Erik,Stevens,M,84033 Pitts Overpass,Lakeland,FL,33809,28.1762,-81.9591,237282,Plant breeder/geneticist,1949-10-13,877975c7015aa54e97466e815af70f13,1346695127,28.214517,-81.301147,0
304379,304379,2019-05-27 18:51:15,2280870154157385,fraud_Daugherty LLC,kids_pets,11.18,Katherine,Cooper,F,3854 Lauren Springs Suite 648,Oakford,IL,62673,40.0994,-89.9601,530,Transport planner,1967-09-23,79842ec977bb747f952c4bd8665dc91e,1338144675,39.964443,-90.061068,0
1132295,1132295,2020-04-16 16:40:00,6011388901471808,fraud_Runte-Mohr,food_dining,24.73,Jacqueline,Marsh,F,950 Sheryl Spurs,Dunlevy,PA,15432,40.1151,-79.8627,427,Mining engineer,1951-02-05,2163a0dfcb3eb1d3f24ba5564fba6350,1366130400,40.512446,-79.442853,0
1253555,1253555,2020-06-06 04:29:07,213154573301411,fraud_Stracke-Lemke,grocery_pos,93.86,Christopher,Sheppard,M,39218 Baker Shoals,Bristow,IN,47515,38.1981,-86.6821,965,Horticultural therapist,1982-02-10,317f620afb07e799dadc4488b0d1e24d,1370492947,39.195778,-86.295698,0
85426,85426,2019-02-19 17:15:53,374125201044065,fraud_Nolan-Williamson,kids_pets,58.53,Christopher,Gilbert,M,20937 Reed Lakes Apt. 271,Washington,DC,20012,38.9757,-77.0282,601723,"Optician, dispensing",1970-07-20,cad7e1348595f1e3b354c0a6b9e29091,1329671753,39.930569,-76.75035,0
464370,464370,2019-07-23 20:49:10,3553629419254918,fraud_Champlin-Casper,home,4.04,Sharon,Johnson,F,7202 Jeffrey Mills,Conway,WA,98238,48.34,-122.3456,85,"Research officer, political party",1984-09-01,05607a50bd14e94546b603e043e1d519,1343076550,49.182482,-122.805432,0
751651,751651,2019-11-17 17:46:33,2305336922781618,fraud_Pollich LLC,home,37.73,Jeffrey,Rice,M,21447 Powell Circle,Moulton,IA,52572,40.6866,-92.6833,1132,Probation officer,1961-02-14,4c04cb79a4e8e531078ca5d741e5b5b5,1353174393,41.662349,-92.002057,0
898881,898881,2019-12-26 16:06:53,4997733566924489,"fraud_Cole, Hills and Jewess",home,9.74,Stephanie,Taylor,F,598 Martin Pine Suite 365,Saint Paul,MN,55128,44.9913,-92.9487,753116,Fisheries officer,1971-08-06,2590b8b016c88a121185649dbd4004e6,1356538013,45.050682,-92.376196,0
276695,276695,2019-05-17 04:59:35,4981132848794,"fraud_Tillman, Fritsch and Schmitt",misc_net,8.99,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,64e59ff14493d2bd13632d0fcd3d2abe,1337230775,39.369218,-81.157459,0
531613,531613,2019-08-17 04:53:00,4169388510116,"fraud_Moen, Reinger and Murphy",grocery_pos,181.51,Marcia,Molina,F,6744 Jimmy Extensions,Port Gibson,NY,14537,43.033,-77.1575,207,Database administrator,1962-09-27,7d2f33045f1ef891b4201365be5b08c8,1345179180,43.714389,-77.869361,0
749493,749493,2019-11-17 00:35:37,501831082224,"fraud_Daugherty, Pouros and Beahan",shopping_pos,120.23,Corey,Jones,M,709 George Underpass Apt. 080,West Decatur,PA,16878,40.9493,-78.3129,1762,Armed forces logistics/support/administrative officer,1962-05-04,687ecac66726fab49fcb78235d31ab0f,1353112537,41.290174,-78.35153100000001,0
455999,455999,2019-07-21 07:45:02,377026671291680,fraud_O'Keefe-Hudson,grocery_pos,87.87,Jackie,Davis,F,1898 Parker Fork Apt. 057,Redford,MO,63665,37.3272,-91.0243,241,Investment analyst,1974-10-27,c2176da522620028335af0e35dfdd0ac,1342856702,37.570259,-90.448422,0
873857,873857,2019-12-21 05:24:13,4560004149983868183,"fraud_Herman, Treutel and Dickens",misc_net,51.81,Stacy,Villegas,F,20581 Pena Walks,Colorado Springs,CO,80951,38.8881,-104.6556,525713,Museum/gallery exhibitions officer,1992-05-09,0f870e63372a7693792c0521c9bb2ab8,1356067453,38.83505,-104.370097,0
133658,133658,2019-03-14 20:33:40,3598304579370089,"fraud_Armstrong, Walter and Gottlieb",food_dining,47.71,Vincent,Flowers,M,0189 Emily Prairie,Wichita,KS,67232,37.6395,-97.1714,409656,Heritage manager,1985-12-27,3f8c31fbd85bf5e4cb5e2f16c71efa26,1331757220,37.003125,-96.68524,0
722058,722058,2019-11-04 08:28:40,4560395181594436016,fraud_Schmitt Ltd,misc_net,22.86,Angela,Taylor,F,6343 Ramirez Skyway Apt. 518,Lakeport,CA,95453,39.047,-122.9328,11256,Podiatrist,1972-10-18,11d669911773933177cab76fae09a5ba,1352017720,38.989693,-122.875365,0
163186,163186,2019-03-27 17:34:18,2254799658404120,fraud_Deckow-Dare,food_dining,127.98,Barbara,Nelson,F,7337 Browning Falls Suite 027,Valdosta,GA,31605,30.946,-83.2474,94325,Educational psychologist,1987-09-08,6809dda28a23b505dfd4f25d46217789,1332869658,30.343202,-83.617166,0
678315,678315,2019-10-16 06:56:30,4824023901222438,fraud_Botsford Ltd,shopping_pos,4.8,Christina,Nelson,F,1233 Sutton Road Suite 701,Bynum,TX,76631,31.9907,-96.9837,522,Commercial/residential surveyor,1946-03-21,830bb6547d09f59badc39ddfc4d7d632,1350370590,32.786259,-97.812969,0
152747,152747,2019-03-23 12:25:26,4586810168620942,"fraud_Bahringer, Osinski and Block",food_dining,40.87,Michelle,Gregory,F,6983 Carrillo Isle,Edisto Island,SC,29438,32.5486,-80.307,2408,"Sales professional, IT",1997-07-05,570fc80458175bfa7b212ca1af7babb8,1332505526,32.473296000000005,-80.58620400000001,0
520955,520955,2019-08-12 16:26:46,180084695172649,fraud_Mohr Inc,shopping_pos,2.74,Holly,Mann,F,7644 Joseph Fields,Nokomis,IL,62075,39.3036,-89.2853,3458,Building surveyor,1985-12-08,b26f4f61d5e40ef78c3e20cf0fda056d,1344788806,38.405634,-88.877352,0
453941,453941,2019-07-20 17:47:47,4239552724014407,fraud_Little-Gleichner,travel,2.26,Carl,Hernandez,M,9134 Darryl Flat Suite 916,Paulding,OH,45879,41.141000000000005,-84.5722,6284,Secondary school teacher,1936-03-27,6838cfba98320ed42e97fa175bc979d1,1342806467,40.854365,-85.55748,0
374632,374632,2019-06-22 12:40:25,4807552641361,"fraud_Cole, Hills and Jewess",home,70.73,Kimberly,Castro,F,588 Smith Lights Suite 786,Rosewood,OH,43070,40.2158,-83.9579,133,Professor Emeritus,1954-01-29,cb240eb791769689b909f813b5ef8954,1340368825,40.428566,-83.237032,0
877315,877315,2019-12-21 20:24:16,4981132848794,"fraud_Koss, McLaughlin and Mayer",food_dining,30.23,Joseph,Spencer,M,7854 Stephanie Island Suite 788,Holloway,OH,43985,40.0113,-80.9701,128,Child psychotherapist,1946-04-03,e698f54b7a3f779bfaff8572c4920dae,1356121456,39.632175,-80.392804,0
1101259,1101259,2020-04-03 05:33:59,4384910379661778,fraud_Hudson-Grady,shopping_pos,19.58,Michelle,Russell,F,55505 Christy Via,Hawley,MN,56549,46.9777,-96.4092,4508,Naval architect,1949-04-24,3bc4a1830f0f6eb5c96adf0a9a0390f8,1364967239,47.745413,-96.078452,0
50694,50694,2019-01-30 13:24:09,30029052116970,"fraud_Reichel, Bradtke and Blanda",travel,7.55,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,1970-10-09,6d3eb90b830c97e4b3bf195101984720,1327929849,41.394559,-80.10239200000001,0
143586,143586,2019-03-18 16:46:01,4452366298769043,fraud_Eichmann-Russel,misc_pos,9.05,Linda,Davis,F,6602 Ortiz Pine Apt. 179,Blooming Grove,TX,76626,32.0758,-96.701,1563,Financial adviser,1978-03-04,a02c188630f31622affc79851684192f,1332089161,32.210629,-95.973925,0
473106,473106,2019-07-27 14:26:39,213178850083780,fraud_Kling-Ernser,entertainment,75.3,Shawn,King,M,31493 Garcia Summit,Athena,OR,97813,45.8289,-118.4971,1302,Dealer,1976-10-18,8c5b0ed42bcf5cb4cb5511963d219009,1343399199,46.536304,-117.77477,0
434790,434790,2019-07-13 19:18:48,3556613125071656,fraud_Conroy Ltd,shopping_pos,9.36,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,1999-12-27,a5b723a08521dd480dad0b6e5e447c10,1342207128,29.343290000000003,-94.516882,0
464921,464921,2019-07-24 03:35:07,3560697798177746,fraud_Hackett-Lueilwitz,grocery_pos,74.52,Matthew,Young,M,8840 Miller Port Suite 645,Indian Wells,CA,92210,33.7163,-116.3381,4677,Learning mentor,1955-05-06,07ed642c0d1be1c4c0986ec16b8be14f,1343100907,33.911228,-116.228214,0
388852,388852,2019-06-27 09:46:52,3575789281659026,fraud_Koepp-Parker,grocery_pos,87.02,Lindsay,Wilson,F,7618 Gonzales Mission,Centerview,MO,64019,38.7897,-93.8702,2368,Electronics engineer,1989-07-17,e8a826d088a30c660307f0756039881c,1340790412,39.525918,-94.31423,0
135289,135289,2019-03-15 17:58:01,676298633337,fraud_Morissette-Schaefer,personal_care,43.51,Jessica,Werner,F,4529 Cannon Alley,Center Point,WV,26339,39.4125,-80.6352,255,Chief Executive Officer,1971-12-10,88da9bffe93bd23187ccb7b083957e01,1331834281,39.733947,-81.46259,0
1270098,1270098,2020-06-11 18:41:51,373043435942726,"fraud_Wuckert, Wintheiser and Friesen",home,72.75,Vincent,Richards,M,2064 Tyler Fork,Beasley,TX,77417,29.479,-95.9681,2457,Trading standards officer,1981-03-04,52f21cb1d0f65e1bd5f54a02e6c534f6,1370976111,28.515163,-96.874815,0
223727,223727,2019-04-22 22:27:55,4169759661243568,"fraud_Wiza, Schaden and Stark",misc_pos,8.23,Jamie,Carr,F,55363 Aaron Circle Suite 450,Lawn,PA,17041,40.2236,-76.538,213,Special educational needs teacher,1972-02-15,466092aa0e590a70b80cb17117c8ed5d,1335133675,39.335692,-76.468464,0
1083510,1083510,2020-03-26 01:12:17,3534330126107879,fraud_Kassulke PLC,shopping_net,103.76,Jeffrey,Smith,M,713 Scott Pike Apt. 712,Bridger,MT,59014,45.2857,-108.9082,1446,Chartered loss adjuster,1978-01-15,7d38df1e397a4ea6207d69a2eeba0309,1364260337,45.304069,-109.649928,0
965583,965583,2020-01-25 07:15:40,3523898249167098,"fraud_Herman, Treutel and Dickens",misc_net,9.25,Joshua,Carpenter,M,04975 Allison Shoal,Bronx,NY,10463,40.8798,-73.9067,1382480,"Therapist, drama",1990-11-09,d82f03808761cc6385b2767769f24c70,1359098140,40.265489,-74.205802,0
763620,763620,2019-11-23 12:06:17,213186880359195,fraud_Waelchi-Wolf,kids_pets,48.04,Craig,Franco,M,9242 Vanessa Ramp Apt. 525,Smithfield,IL,61477,40.4855,-90.2856,631,Futures trader,1973-02-14,5c7a2ddc698a8d1b63c07e3527dad0f7,1353672377,39.532588,-90.659104,0
531600,531600,2019-08-17 04:45:51,4364010865167176,fraud_Vandervort-Funk,grocery_pos,49.64,Gary,Martinez,M,03512 Jackson Ports,Reno,NV,89512,39.5483,-119.7957,276896,Immunologist,1997-03-12,8ccea79e77c5d79dcdd8484fc6d9290b,1345178751,39.549072,-119.29886100000002,0
319695,319695,2019-06-02 16:19:40,342319985983023,fraud_Roob-Okuneva,health_fitness,74.08,Bryan,Pugh,M,6366 French Field,Margaretville,NY,12455,42.1852,-74.6178,1988,Environmental health practitioner,1978-05-23,9655b1e0a05ea568fa2419d29cde8574,1338653980,41.49453,-74.75184399999999,0
350382,350382,2019-06-13 18:29:05,3589255887819806,fraud_Parker-Kunde,personal_care,88.45,David,Miller,M,622 Bradley Knoll Apt. 758,Hancock,MD,21750,39.6991,-78.1762,3766,Press photographer,1984-02-14,eb9a19e105646dff3ffcecabf6292db9,1339612145,39.589054,-78.39501,0
981082,981082,2020-02-02 20:31:13,6011652924285713,"fraud_Turcotte, Batz and Buckridge",health_fitness,134.25,Kathryn,Smith,F,19838 Tonya Prairie Apt. 947,Rocky Mount,MO,65072,38.2911,-92.7059,1847,Tax inspector,1988-10-26,e00dbb8bdc88e9122a38e5c2b4164e65,1359837073,37.681952,-92.624969,0
266128,266128,2019-05-12 09:19:50,213125815021702,fraud_Cole PLC,grocery_pos,107.41,Adam,Kirk,M,40847 Stark Junctions,Big Indian,NY,12410,42.074,-74.453,397,Psychiatrist,1931-09-12,49024b04eb8acaace18e996a3f9d7d6a,1336814390,41.503726,-73.626386,0
988173,988173,2020-02-07 12:20:30,4067137330196900,fraud_Heaney-Marquardt,entertainment,9.48,Christina,Eaton,F,3256 Brooks Field,Eldridge,AL,35554,33.9315,-87.6194,1186,Politician's assistant,1986-11-12,320702f997eda113f520bc297c963e42,1360239630,33.115061,-88.538926,0
